Date,Open,High,Low,Close,Volume,Adj Close
2013-11-22,52686.00,53221.00,52096.00,52801.00,3467000,52801.00
2013-11-21,53027.00,53027.00,52190.00,52688.00,3624600,52688.00
2013-11-19,54304.00,54304.00,52831.00,53033.00,3649200,53033.00
2013-11-18,53452.00,54317.00,53452.00,54307.00,3320500,54307.00
2013-11-14,52233.00,53566.00,52233.00,53452.00,3609700,53452.00
2013-11-13,51804.00,52271.00,51290.00,52230.00,3415400,52230.00
2013-11-12,52624.00,52811.00,51636.00,51804.00,3848200,51804.00
2013-11-11,52247.00,52646.00,52072.00,52624.00,2317800,52624.00
2013-11-08,52739.00,52868.00,51735.00,52249.00,4105300,52249.00
2013-11-07,53390.00,53891.00,52558.00,52741.00,4874300,52741.00
2013-11-06,53840.00,53857.00,53073.00,53385.00,4258800,53385.00
2013-11-05,54436.00,54539.00,53731.00,53832.00,3327700,53832.00
2013-11-04,54014.00,54531.00,54008.00,54437.00,2731000,54437.00
2013-11-01,54255.00,54387.00,53753.00,54013.00,4094400,54013.00
2013-10-31,54174.00,54466.00,53602.00,54256.00,12953800,54256.00
2013-10-30,54541.00,54764.00,53917.00,54173.00,6039200,54173.00
2013-10-29,55076.00,55267.00,54224.00,54539.00,6136200,54539.00
2013-10-28,54156.00,55076.00,54070.00,55073.00,5796100,55073.00
2013-10-25,54863.00,54911.00,54141.00,54154.00,4940300,54154.00
2013-10-24,55440.00,55864.00,54443.00,54877.00,5649300,54877.00
2013-10-23,56459.00,56459.00,55380.00,55440.00,4019200,55440.00
2013-10-22,56074.00,56720.00,55898.00,56460.00,4607000,56460.00
2013-10-21,55380.00,56109.00,55257.00,56077.00,4658500,56077.00
2013-10-18,55360.00,56052.00,55004.00,55378.00,5977600,55378.00
2013-10-17,55966.00,56168.00,55146.00,55358.00,7207200,55358.00
2013-10-16,54983.00,56747.00,54902.00,55973.00,12960000,55973.00
2013-10-15,54176.00,55190.00,54053.00,54981.00,8575300,54981.00
2013-10-14,53150.00,54197.00,52833.00,54171.00,4094500,54171.00
2013-10-11,53000.00,53301.00,52739.00,53150.00,3052400,53150.00
2013-10-10,52550.00,53133.00,52512.00,52997.00,4136800,52997.00
2013-10-09,52313.00,52836.00,51955.00,52548.00,4212400,52548.00
2013-10-08,52413.00,52556.00,51870.00,52312.00,4002600,52312.00
2013-10-07,52841.00,52912.00,52274.00,52417.00,3472200,52417.00
2013-10-04,52489.00,52872.00,52113.00,52849.00,4300400,52849.00
2013-10-03,53101.00,53429.00,52296.00,52490.00,3992100,52490.00
2013-10-02,53176.00,53474.00,52871.00,53100.00,4144800,53100.00
2013-10-01,52337.00,53179.00,52093.00,53179.00,5041900,53179.00
2013-09-30,53737.00,53737.00,52291.00,52338.00,6498600,52338.00
2013-09-27,53781.00,54131.00,53611.00,53739.00,4217400,53739.00
2013-09-26,54263.00,54344.00,53429.00,53783.00,6266400,53783.00
2013-09-25,54425.00,54612.00,53968.00,54261.00,3904000,54261.00
2013-09-24,54600.00,54818.00,54164.00,54431.00,4296000,54431.00
2013-09-23,54110.00,54683.00,54027.00,54602.00,3915400,54602.00
2013-09-20,55095.00,55243.00,54019.00,54110.00,4421000,54110.00
2013-09-19,55703.00,55900.00,54966.00,55096.00,5134600,55096.00
2013-09-18,54273.00,55827.00,53982.00,55703.00,7541000,55703.00
2013-09-17,53823.00,54271.00,53576.00,54271.00,4249200,54271.00
2013-09-16,53799.00,54463.00,53559.00,53822.00,4775000,53822.00
2013-09-13,53311.00,53859.00,52917.00,53798.00,4938600,53798.00
2013-09-12,53570.00,53839.00,52945.00,53307.00,6094600,53307.00
2013-09-11,53982.00,54304.00,53307.00,53570.00,6817000,53570.00
2013-09-10,54252.00,54740.00,53769.00,53979.00,6826400,53979.00
2013-09-09,53752.00,54531.00,53257.00,54252.00,7775400,54252.00
2013-09-06,52354.00,54125.00,52354.00,53749.00,10524400,53749.00
2013-09-05,51715.00,52498.00,51256.00,52352.00,6194200,52352.00
2013-09-04,51621.00,51830.00,51108.00,51716.00,5036400,51716.00
2013-09-03,51833.00,52289.00,51422.00,51626.00,6887000,51626.00
2013-09-02,50012.00,51976.00,50012.00,51835.00,9666200,51835.00
2013-08-30,49932.00,50480.00,49649.00,50008.00,14233400,50008.00
2013-08-29,49867.00,50558.00,49845.00,49922.00,7991000,49922.00
2013-08-28,50092.00,50591.00,49530.00,49867.00,8503400,49867.00
2013-08-27,51425.00,51425.00,50018.00,50092.00,5718400,50092.00
2013-08-26,52200.00,52398.00,51429.00,51429.00,4283400,51429.00
2013-08-23,51401.00,52197.00,51166.00,52197.00,5887800,52197.00
2013-08-22,50408.00,51458.00,50408.00,51398.00,5570000,51398.00
2013-08-21,50501.00,51171.00,50055.00,50405.00,5993400,50405.00
2013-08-20,51561.00,51561.00,50499.00,50507.00,5834400,50507.00
2013-08-19,51540.00,52089.00,51115.00,51574.00,6388000,51574.00
2013-08-16,50906.00,51555.00,50800.00,51539.00,7402400,51539.00
2013-08-15,50880.00,51453.00,50050.00,50908.00,8357400,50908.00
2013-08-14,50594.00,51364.00,50414.00,50896.00,11269000,50896.00
2013-08-13,50299.00,50734.00,50040.00,50601.00,6511900,50601.00
2013-08-12,49878.00,51380.00,49878.00,50299.00,7041200,50299.00
2013-08-09,48949.00,50001.00,48836.00,49875.00,6321000,49875.00
2013-08-08,47453.00,49230.00,47453.00,48929.00,5221800,48929.00
2013-08-07,47422.00,47665.00,47164.00,47447.00,4463400,47447.00
2013-08-06,48436.00,48522.00,47225.00,47422.00,5267000,47422.00
2013-08-05,48477.00,48707.00,48264.00,48436.00,3743000,48436.00
2013-08-02,49141.00,49550.00,48448.00,48474.00,4491200,48474.00
2013-08-01,48235.00,49281.00,48235.00,49141.00,4687400,49141.00
2013-07-31,48558.00,48824.00,48140.00,48234.00,4944600,48234.00
2013-07-30,49220.00,49669.00,48560.00,48562.00,000,48562.00
2013-07-29,49414.00,49461.00,48975.00,49212.00,3285200,49212.00
2013-07-26,49068.00,49422.00,48633.00,49422.00,3997400,49422.00
2013-07-25,48372.00,49123.00,48007.00,49067.00,4935600,49067.00
2013-07-24,48816.00,48888.00,47999.00,48374.00,5006400,48374.00
2013-07-23,48579.00,49379.00,48579.00,48820.00,4579400,48820.00
2013-07-22,47407.00,48879.00,47407.00,48574.00,4132000,48574.00
2013-07-19,47650.00,47650.00,47163.00,47400.00,3474000,47400.00
2013-07-18,47404.00,48057.00,47093.00,47657.00,4285200,47657.00
2013-07-17,46869.00,47710.00,46869.00,47407.00,5185000,47407.00
2013-07-16,46749.00,47330.00,46417.00,46869.00,4775800,46869.00
2013-07-15,45533.00,46840.00,45533.00,46739.00,4842800,46739.00
2013-07-12,46624.00,46624.00,45529.00,45533.00,5357200,45533.00
2013-07-11,45494.00,46719.00,45494.00,46626.00,5587800,46626.00
2013-07-10,45211.00,45955.00,45082.00,45483.00,4867600,45483.00
2013-07-08,45211.00,45740.00,44839.00,45076.00,4664000,45076.00
2013-07-05,45757.00,45757.00,44107.00,45210.00,6988200,45210.00
2013-07-04,45046.00,46097.00,45046.00,45763.00,5100400,45763.00
2013-07-03,45227.00,45827.00,44552.00,45044.00,6998800,45044.00
2013-07-02,47222.00,47222.00,44819.00,45229.00,8123400,45229.00
2013-07-01,47458.00,47674.00,46676.00,47230.00,6658400,47230.00
2013-06-28,47609.00,47639.00,47059.00,47457.00,5752800,47457.00
2013-06-27,47135.00,48053.00,47135.00,47609.00,5567200,47609.00
2013-06-26,46903.00,47725.00,46903.00,47172.00,5636200,47172.00
2013-06-25,45967.00,47119.00,45967.00,46893.00,4773600,46893.00
2013-06-24,47039.00,47039.00,45406.00,45965.00,6301400,45965.00
2013-06-21,48209.00,48209.00,46918.00,47056.00,6416400,47056.00
2013-06-20,47884.00,48214.00,45930.00,48214.00,8789400,48214.00
2013-06-19,49457.00,49698.00,47838.00,47893.00,6582600,47893.00
2013-06-18,49089.00,49550.00,48414.00,49465.00,5977200,49465.00
2013-06-17,49337.00,50123.00,49074.00,49089.00,5324600,49089.00
2013-06-14,50415.00,50656.00,49330.00,49332.00,5826000,49332.00
2013-06-13,49758.00,50444.00,48968.00,50415.00,6228400,50415.00
2013-06-12,49777.00,50380.00,48746.00,49181.00,7780000,49181.00
2013-06-11,51314.00,51314.00,49709.00,49770.00,5560600,49770.00
2013-06-10,51619.00,51836.00,51160.00,51317.00,4689400,51317.00
2013-06-07,52877.00,52877.00,51428.00,51619.00,5635400,51619.00
2013-06-06,52813.00,52937.00,52244.00,52885.00,4088800,52885.00
2013-06-05,54019.00,54207.00,52774.00,52799.00,4630200,52799.00
2013-06-04,53944.00,54289.00,53498.00,54018.00,4314600,54018.00
2013-06-03,53512.00,53993.00,53143.00,53944.00,4336200,53944.00
2013-05-31,54633.00,54776.00,52942.00,53506.00,8790400,53506.00
2013-05-29,56032.00,56032.00,54635.00,54635.00,5004200,54635.00
2013-05-28,56399.00,56979.00,56009.00,56036.00,4175200,56036.00
2013-05-27,56415.00,56562.00,56353.00,56396.00,2051200,56396.00
2013-05-24,56350.00,56506.00,55901.00,56406.00,4852600,56406.00
2013-05-23,56423.00,56423.00,55379.00,56350.00,4072000,56350.00
2013-05-22,56269.00,57099.00,56037.00,56429.00,4872400,56429.00
2013-05-21,55699.00,56265.00,55379.00,56265.00,3898600,56265.00
2013-05-20,55162.00,55705.00,54630.00,55701.00,4164800,55701.00
2013-05-17,54780.00,55489.00,54780.00,55164.00,4067400,55164.00
2013-05-16,54943.00,55539.00,54592.00,54773.00,5080200,54773.00
2013-05-15,54668.00,55216.00,54488.00,54936.00,4899800,54936.00
2013-05-14,54442.00,55030.00,54327.00,54667.00,5094800,54667.00
2013-05-13,55106.00,55106.00,54389.00,54448.00,3956400,54448.00
2013-05-10,55446.00,55446.00,54832.00,55108.00,5315200,55108.00
2013-05-09,55805.00,56072.00,54905.00,55448.00,4799400,55448.00
2013-05-08,56281.00,56814.00,55805.00,55805.00,6519800,55805.00
2013-05-07,55429.00,56450.00,55207.00,56275.00,6235400,56275.00
2013-05-06,55488.00,55542.00,54652.00,55430.00,6452600,55430.00
2013-05-03,55330.00,56366.00,55330.00,55488.00,8860800,55488.00
2013-05-02,55919.00,55919.00,55104.00,55322.00,5436000,55322.00
2013-04-30,54888.00,55910.00,54585.00,55910.00,7138200,55910.00
2013-04-29,54254.00,55336.00,54254.00,54887.00,5931200,54887.00
2013-04-26,54963.00,55034.00,54147.00,54252.00,4660200,54252.00
2013-04-25,54989.00,55544.00,54792.00,54963.00,4347800,54963.00
2013-04-24,54875.00,55546.00,54723.00,54984.00,3949800,54984.00
2013-04-23,54301.00,55282.00,54165.00,54885.00,5365600,54885.00
2013-04-22,53927.00,54298.00,53420.00,54298.00,4174800,54298.00
2013-04-19,53169.00,54018.00,53169.00,53929.00,3733000,53929.00
2013-04-18,52887.00,53474.00,52392.00,53166.00,4554200,53166.00
2013-04-17,53984.00,53984.00,52540.00,52882.00,7413000,52882.00
2013-04-16,52953.00,54095.00,52953.00,53991.00,4353800,53991.00
2013-04-15,54952.00,54952.00,52950.00,52950.00,4709400,52950.00
2013-04-12,55398.00,55531.00,54458.00,54963.00,4805800,54963.00
2013-04-11,56190.00,56284.00,55174.00,55401.00,3836800,55401.00
2013-04-10,55913.00,56976.00,55913.00,56187.00,5388600,56187.00
2013-04-09,55101.00,56305.00,55101.00,55912.00,5186200,55912.00
2013-04-08,55049.00,55136.00,54333.00,55092.00,5504200,55092.00
2013-04-05,54646.00,55227.00,53794.00,55051.00,5975800,55051.00
2013-04-04,55563.00,55579.00,54432.00,54648.00,4574000,54648.00
2013-04-03,54888.00,55574.00,54740.00,55563.00,4480400,55563.00
2013-04-02,55901.00,56257.00,54809.00,54889.00,3588600,54889.00
2013-04-01,56348.00,56348.00,55897.00,55902.00,2755200,55902.00
2013-03-28,56035.00,56374.00,55874.00,56352.00,4373800,56352.00
2013-03-27,55677.00,56178.00,55130.00,56034.00,4052600,56034.00
2013-03-26,54879.00,55763.00,54879.00,55671.00,3755400,55671.00
2013-03-25,55250.00,55450.00,54648.00,54873.00,3849400,54873.00
2013-03-22,55577.00,55893.00,55098.00,55243.00,3744400,55243.00
2013-03-21,56025.00,56044.00,55382.00,55577.00,4368400,55577.00
2013-03-20,56361.00,56396.00,55831.00,56030.00,4179200,56030.00
2013-03-19,56973.00,57038.00,56100.00,56361.00,3828800,56361.00
2013-03-18,56869.00,57152.00,56139.00,56973.00,3741000,56973.00
2013-03-15,57275.00,57532.00,56805.00,56869.00,5182400,56869.00
2013-03-14,57386.00,57850.00,56722.00,57281.00,4581200,57281.00
2013-03-13,58204.00,58411.00,57286.00,57386.00,4536800,57386.00
2013-03-12,58542.00,58709.00,58113.00,58209.00,3805000,58209.00
2013-03-11,58440.00,58547.00,57800.00,58545.00,4129000,58545.00
2013-03-08,58842.00,59031.00,58129.00,58433.00,4129200,58433.00
2013-03-07,57940.00,59472.00,57940.00,58847.00,6338200,58847.00
2013-03-06,55953.00,58150.00,55953.00,57940.00,5806000,57940.00
2013-03-05,56508.00,57227.00,55951.00,55951.00,4261000,55951.00
2013-03-04,56878.00,56878.00,56067.00,56499.00,4033800,56499.00
2013-03-01,57422.00,57422.00,56526.00,56884.00,3889600,56884.00
2013-02-28,57273.00,57798.00,56925.00,57424.00,4441800,57424.00
2013-02-27,56948.00,57402.00,56685.00,57274.00,5034000,57274.00
2013-02-26,56616.00,57007.00,56047.00,56949.00,4510600,56949.00
2013-02-25,56698.00,57157.00,56419.00,56618.00,3965400,56618.00
2013-02-22,56159.00,56742.00,56107.00,56697.00,5113800,56697.00
2013-02-21,56153.00,56227.00,55430.00,56155.00,4915800,56155.00
2013-02-20,57312.00,57569.00,56034.00,56178.00,4950200,56178.00
2013-02-19,57619.00,58061.00,57234.00,57314.00,3921000,57314.00
2013-02-18,57906.00,57929.00,57420.00,57614.00,2697200,57614.00
2013-02-15,58076.00,58352.00,57802.00,57903.00,3519200,57903.00
2013-02-14,58406.00,58406.00,57751.00,58077.00,2385200,58077.00
2013-02-13,58495.00,58754.00,58252.00,58406.00,2803800,58406.00
2013-02-08,58374.00,58638.00,58025.00,58498.00,3152400,58498.00
2013-02-07,58936.00,59435.00,58116.00,58372.00,4071600,58372.00
2013-02-06,59442.00,59582.00,58588.00,58951.00,4410400,58951.00
2013-02-05,59576.00,59974.00,59132.00,59445.00,4429600,59445.00
2013-02-04,60350.00,60350.00,59256.00,59576.00,3347800,59576.00
2013-02-01,59764.00,60496.00,59742.00,60351.00,3412400,60351.00
2013-01-31,59344.00,59771.00,59114.00,59761.00,4749400,59761.00
2013-01-30,60405.00,60405.00,59305.00,59337.00,4661200,59337.00
2013-01-29,60027.00,60428.00,59758.00,60406.00,3192600,60406.00
2013-01-28,61178.00,61313.00,59921.00,60027.00,3426800,60027.00
2013-01-25,61170.00,61170.00,61170.00,61170.00,000,61170.00
2013-01-24,61966.00,62249.00,60838.00,61170.00,3605200,61170.00
2013-01-23,61692.00,61969.00,61543.00,61966.00,3209000,61966.00
2013-01-22,61904.00,61995.00,61534.00,61692.00,3475000,61692.00
2013-01-21,61962.00,62052.00,61804.00,61900.00,2143400,61900.00
2013-01-18,62197.00,62395.00,61822.00,61956.00,3495200,61956.00
2013-01-17,61806.00,62309.00,61683.00,62194.00,3382000,62194.00
2013-01-16,61726.00,61787.00,61241.00,61787.00,2789200,61787.00
2013-01-15,62079.00,62151.00,61695.00,61728.00,3819200,61728.00
2013-01-14,61511.00,62285.00,61511.00,62081.00,3481400,62081.00
2013-01-11,61662.00,61683.00,61198.00,61497.00,3161000,61497.00
2013-01-10,61578.00,61947.00,61156.00,61678.00,4100600,61678.00
2013-01-09,61129.00,61812.00,61103.00,61579.00,3236400,61579.00
2013-01-08,61933.00,62265.00,61081.00,61128.00,3840600,61128.00
2013-01-07,62523.00,62699.00,61639.00,61933.00,3985800,61933.00
2013-01-04,63314.00,63314.00,62415.00,62523.00,6233800,62523.00
2013-01-03,62555.00,63473.00,62341.00,63312.00,3355800,63312.00
2013-01-02,60990.00,62887.00,60990.00,62550.00,3739800,62550.00
2012-12-28,60416.00,61066.00,60416.00,60952.00,2626000,60952.00
2012-12-27,60964.00,61191.00,60233.00,60416.00,2852600,60416.00
2012-12-26,61003.00,61322.00,60861.00,60960.00,2598000,60960.00
2012-12-21,61271.00,61271.00,60221.00,61007.00,3157400,61007.00
2012-12-20,60992.00,61276.00,60622.00,61276.00,3083400,61276.00
2012-12-19,60461.00,61212.00,60396.00,60998.00,4427600,60998.00
2012-12-18,59568.00,60539.00,59565.00,60461.00,4364800,60461.00
2012-12-17,59604.00,59914.00,59323.00,59567.00,3114400,59567.00
2012-12-14,59320.00,59824.00,59273.00,59605.00,3405800,59605.00
2012-12-13,59459.00,59969.00,59154.00,59317.00,3569400,59317.00
2012-12-12,59626.00,59859.00,59291.00,59474.00,4749600,59474.00
2012-12-11,59257.00,59747.00,58951.00,59623.00,3988600,59623.00
2012-12-10,58468.00,59248.00,58091.00,59248.00,3061800,59248.00
2012-12-07,57656.00,58594.00,57636.00,58487.00,3042400,58487.00
2012-12-06,57685.00,57860.00,57129.00,57656.00,3203200,57656.00
2012-12-05,57597.00,58127.00,57231.00,57679.00,3582400,57679.00
2012-12-04,58212.00,58520.00,57547.00,57563.00,3937200,57563.00
2012-12-03,57479.00,58332.00,57479.00,58202.00,3485800,58202.00
2012-11-30,57845.00,58031.00,56704.00,57475.00,5047000,57475.00
2012-11-29,56562.00,57853.00,56562.00,57853.00,3401400,57853.00
2012-11-28,56206.00,56591.00,55686.00,56539.00,3465400,56539.00
2012-11-27,56737.00,57420.00,56248.00,56248.00,3554200,56248.00
2012-11-26,57571.00,57572.00,56502.00,56737.00,2752800,56737.00
2012-11-23,56439.00,57574.00,56248.00,57574.00,3182000,57574.00
2012-11-22,56245.00,56643.00,56242.00,56437.00,2146200,56437.00
2012-11-21,56453.00,56789.00,55946.00,56242.00,3592200,56242.00
2012-11-19,55387.00,56666.00,55387.00,56451.00,2782800,56451.00
2012-11-16,56277.00,56277.00,55126.00,55402.00,3471800,55402.00
2012-11-14,57472.00,57472.00,56038.00,56279.00,3606400,56279.00
2012-11-13,57049.00,57529.00,56593.00,57486.00,3363400,57486.00
2012-11-12,57358.00,57712.00,56988.00,57064.00,2071200,57064.00
2012-11-09,57517.00,58109.00,56862.00,57358.00,4250400,57358.00
2012-11-08,58523.00,59008.00,57420.00,57524.00,3201000,57524.00
2012-11-07,59460.00,59460.00,58274.00,58517.00,3084000,58517.00
2012-11-06,58220.00,59561.00,58174.00,59459.00,3470000,59459.00
2012-11-05,58374.00,58374.00,57551.00,58210.00,2617200,58210.00
2012-11-01,57065.00,58383.00,56960.00,58383.00,2980200,58383.00
2012-10-31,57682.00,57935.00,56929.00,57068.00,2794200,57068.00
2012-10-30,57178.00,57764.00,57178.00,57684.00,1606000,57684.00
2012-10-29,57267.00,57267.00,56581.00,57177.00,1709800,57177.00
2012-10-26,57833.00,57833.00,57061.00,57277.00,2999400,57277.00
2012-10-25,57161.00,58274.00,57161.00,57837.00,000,57837.00
2012-10-24,57686.00,57986.00,57159.00,57161.00,2934800,57161.00
2012-10-23,58679.00,58679.00,57388.00,57690.00,3395600,57690.00
2012-10-22,58925.00,59205.00,58541.00,58700.00,2803400,58700.00
2012-10-19,59701.00,59846.00,58782.00,58922.00,3000200,58922.00
2012-10-18,60087.00,60087.00,59322.00,59734.00,3321200,59734.00
2012-10-17,59742.00,60398.00,59683.00,60087.00,4209400,60087.00
2012-10-16,59602.00,60412.00,59484.00,59744.00,3251000,59744.00
2012-10-15,59164.00,59758.00,58790.00,59602.00,3119200,59602.00
2012-10-11,58460.00,59360.00,58460.00,59162.00,2817800,59162.00
2012-10-10,58944.00,59320.00,58341.00,58456.00,2781600,58456.00
2012-10-09,59319.00,59697.00,58616.00,58939.00,3146400,58939.00
2012-10-08,58572.00,59318.00,58170.00,59317.00,2596200,59317.00
2012-10-05,58460.00,59441.00,58414.00,58572.00,3244200,58572.00
2012-10-04,58627.00,59002.00,58105.00,58458.00,3365200,58458.00
2012-10-03,59222.00,59483.00,58542.00,58627.00,3195600,58627.00
2012-10-02,59575.00,60091.00,59028.00,59222.00,3198400,59222.00
2012-10-01,59171.00,60216.00,59171.00,59571.00,2759600,59571.00
2012-09-28,60240.00,60240.00,58864.00,59176.00,3690000,59176.00
2012-09-27,60483.00,60889.00,59876.00,60240.00,3811000,60240.00
2012-09-26,60506.00,60506.00,59725.00,60478.00,3139400,60478.00
2012-09-25,61913.00,61947.00,60357.00,60501.00,3873600,60501.00
2012-09-24,61319.00,61932.00,61075.00,61910.00,3329800,61910.00
2012-09-21,61695.00,62223.00,61300.00,61320.00,2985400,61320.00
2012-09-20,61652.00,61908.00,60961.00,61688.00,2923200,61688.00
2012-09-19,61806.00,62514.00,61519.00,61652.00,3391000,61652.00
2012-09-18,61806.00,62132.00,61447.00,61804.00,3202000,61804.00
2012-09-17,62106.00,62692.00,61552.00,61806.00,3903000,61806.00
2012-09-14,61955.00,63428.00,61823.00,62105.00,5816200,62105.00
2012-09-13,59921.00,62117.00,59629.00,61958.00,5974600,61958.00
2012-09-12,59429.00,60136.00,59205.00,59922.00,4849800,59922.00
2012-09-11,58405.00,59515.00,58404.00,59423.00,3854800,59423.00
2012-09-10,58325.00,59421.00,58325.00,58404.00,3513600,58404.00
2012-09-06,56868.00,58328.00,56868.00,58321.00,3620600,58321.00
2012-09-05,56236.00,56904.00,56236.00,56864.00,3313000,56864.00
2012-09-04,57272.00,57272.00,56203.00,56234.00,3236000,56234.00
2012-09-03,57065.00,57457.00,56954.00,57281.00,2317000,57281.00
2012-08-31,57257.00,57835.00,56719.00,57061.00,5747200,57061.00
2012-08-30,57366.00,57508.00,56901.00,57256.00,3132600,57256.00
2012-08-29,58414.00,58553.00,57061.00,57369.00,4106200,57369.00
2012-08-28,58109.00,58745.00,57976.00,58406.00,2728200,58406.00
2012-08-27,58424.00,58462.00,57853.00,58111.00,2344200,58111.00
2012-08-24,58511.00,58750.00,57833.00,58426.00,3212600,58426.00
2012-08-23,59382.00,59382.00,58145.00,58512.00,3342000,58512.00
2012-08-22,58918.00,59585.00,58443.00,59381.00,3708800,59381.00
2012-08-21,59298.00,60209.00,58684.00,58918.00,3926400,58918.00
2012-08-20,59083.00,59462.00,58629.00,59283.00,3001200,59283.00
2012-08-17,59443.00,59822.00,58944.00,59082.00,2954200,59082.00
2012-08-16,58190.00,59544.00,58190.00,59446.00,3477000,59446.00
2012-08-15,58083.00,58375.00,57630.00,58189.00,4578200,58189.00
2012-08-14,59123.00,59605.00,57904.00,58083.00,3533800,58083.00
2012-08-13,59281.00,59543.00,58601.00,59123.00,2539200,59123.00
2012-08-10,58774.00,59365.00,58128.00,59281.00,3080000,59281.00
2012-08-09,58950.00,59202.00,58115.00,58797.00,2863000,58797.00
2012-08-08,57723.00,58964.00,57603.00,58951.00,3233200,58951.00
2012-08-07,58343.00,59316.00,57679.00,57726.00,3447200,57726.00
2012-08-06,57255.00,58996.00,56893.00,58345.00,3613400,58345.00
2012-08-03,55524.00,57399.00,55524.00,57255.00,3577400,57255.00
2012-08-02,56289.00,56289.00,55239.00,55520.00,2838000,55520.00
2012-08-01,56091.00,56385.00,55425.00,55623.00,598200,55623.00
2012-07-31,57243.00,57466.00,56097.00,56097.00,692000,56097.00
2012-07-30,56551.00,57241.00,56090.00,57241.00,2965600,57241.00
2012-07-27,54024.00,57046.00,54024.00,56553.00,4674400,56553.00
2012-07-26,52638.00,54126.00,52638.00,54003.00,3017600,54003.00
2012-07-25,52658.00,53233.00,52346.00,52608.00,2216000,52608.00
2012-07-24,53038.00,53416.00,52399.00,52639.00,2762600,52639.00
2012-07-23,54183.00,54183.00,52213.00,53034.00,2807800,53034.00
2012-07-20,55337.00,55337.00,54138.00,54195.00,2865000,54195.00
2012-07-19,54588.00,55491.00,54588.00,55347.00,2879200,55347.00
2012-07-18,53909.00,54588.00,53551.00,54583.00,2296200,54583.00
2012-07-17,53403.00,54037.00,53119.00,53909.00,2519400,53909.00
2012-07-16,54316.00,54418.00,53216.00,53402.00,2821800,53402.00
2012-07-13,53422.00,54428.00,53420.00,54331.00,2784600,54331.00
2012-07-12,53564.00,53616.00,52489.00,53421.00,3047600,53421.00
2012-07-11,53708.00,54135.00,53233.00,53569.00,2970600,53569.00
2012-07-10,55392.00,55588.00,53668.00,53706.00,3467800,53706.00
2012-07-06,56376.00,56376.00,54967.00,55394.00,2701800,55394.00
2012-07-05,56083.00,56943.00,55828.00,56379.00,3128600,56379.00
2012-07-04,55780.00,56322.00,55485.00,56077.00,1718400,56077.00
2012-07-03,54704.00,56228.00,54704.00,55780.00,4064400,55780.00
2012-07-02,54355.00,54754.00,53961.00,54693.00,2874200,54693.00
2012-06-29,52656.00,54355.00,52656.00,54355.00,3744800,54355.00
2012-06-28,53107.00,53306.00,52271.00,52652.00,3531600,52652.00
2012-06-27,53837.00,54006.00,53084.00,53109.00,3825800,53109.00
2012-06-26,53806.00,54193.00,53398.00,53837.00,2707000,53837.00
2012-06-25,55406.00,55406.00,53694.00,53805.00,2160000,53805.00
2012-06-22,55518.00,56019.00,55083.00,55440.00,2476800,55440.00
2012-06-21,57162.00,57218.00,55505.00,55505.00,2601800,55505.00
2012-06-20,57196.00,57611.00,56529.00,57167.00,3202000,57167.00
2012-06-19,56210.00,57567.00,56210.00,57195.00,3658800,57195.00
2012-06-18,56066.00,56579.00,55486.00,56195.00,2960600,56195.00
2012-06-15,55349.00,56105.00,55203.00,56105.00,3900800,56105.00
2012-06-14,55641.00,55769.00,54952.00,55352.00,3299200,55352.00
2012-06-13,55041.00,55989.00,54523.00,55651.00,4187800,55651.00
2012-06-12,54001.00,55049.00,53906.00,55049.00,3894600,55049.00
2012-06-11,54434.00,55401.00,53905.00,54001.00,2736600,54001.00
2012-06-08,54150.00,54432.00,53685.00,54430.00,2627600,54430.00
2012-06-06,52486.00,54195.00,52486.00,54156.00,3542000,54156.00
2012-06-05,53413.00,53917.00,52481.00,52481.00,2530000,52481.00
2012-06-04,53408.00,53960.00,53367.00,53417.00,2360000,53417.00
2012-06-01,54488.00,54488.00,53087.00,53403.00,2986400,53403.00
2012-05-31,53805.00,54509.00,53090.00,54490.00,4826000,54490.00
2012-05-30,54632.00,54632.00,53382.00,53798.00,3298400,53798.00
2012-05-29,55214.00,55763.00,54554.00,54633.00,3048000,54633.00
2012-05-28,54467.00,55609.00,54467.00,55213.00,1857200,55213.00
2012-05-25,54062.00,54970.00,53847.00,54463.00,2988400,54463.00
2012-05-24,54620.00,54820.00,53176.00,54063.00,4013800,54063.00
2012-05-23,55039.00,55052.00,53028.00,54619.00,4334000,54619.00
2012-05-22,56586.00,56586.00,54886.00,55039.00,3667400,55039.00
2012-05-21,54516.00,56678.00,54516.00,56590.00,3569000,56590.00
2012-05-18,54032.00,54914.00,53856.00,54513.00,4306200,54513.00
2012-05-17,55886.00,56296.00,54038.00,54038.00,3709800,54038.00
2012-05-16,56245.00,57693.00,55415.00,55888.00,4327600,55888.00
2012-05-15,57540.00,58024.00,56145.00,56238.00,4189200,56238.00
2012-05-14,59443.00,59443.00,57539.00,57540.00,3047400,57540.00
2012-05-11,59703.00,60340.00,59138.00,59445.00,2532400,59445.00
2012-05-10,59796.00,60752.00,59637.00,59702.00,2701400,59702.00
2012-05-09,60346.00,60346.00,59199.00,59786.00,3261600,59786.00
2012-05-08,61218.00,61218.00,59871.00,60365.00,3091200,60365.00
2012-05-07,60802.00,61299.00,60391.00,61220.00,3370400,61220.00
2012-05-04,62104.00,62167.00,60438.00,60821.00,4961600,60821.00
2012-05-03,62427.00,62783.00,61731.00,62104.00,3036000,62104.00
